name,length,geometry
West 76th Street,1000.477,"LINESTRING (-73.9844643 40.7831868, -73.9843659 40.7831455, -73.9827124 40.7824506, -73.9825964 40.7824008, -73.9824638 40.7823471, -73.9812689 40.7818428, -73.9811764 40.7818019, -73.9809824 40.7817194, -73.9808701 40.7816706, -73.9798877 40.7812426, -73.9797549 40.7811846, -73.9796401 40.7811366, -73.9770435 40.7800503, -73.9769106 40.7799947, -73.9767967 40.7799474, -73.9741982 40.7788628, -73.9740803 40.7788134)"
East 51st Street,1226.548,"LINESTRING (-73.9640247 40.7538018, -73.9642908 40.7539118, -73.964347 40.753935, -73.9655669 40.7544445, -73.9656924 40.754497, -73.9658386 40.754559, -73.9679349 40.7554486, -73.9679686 40.7554628, -73.9680652 40.7555038, -73.9682052 40.7555609, -73.9701718 40.7563938, -73.970311 40.7564518, -73.9704455 40.756508, -73.9710233 40.7567517, -73.9712117 40.7568312, -73.9718039 40.757081, -73.9719073 40.7571246, -73.9720138 40.7571695, -73.9723696 40.7573196, -73.9728781 40.7575406, -73.9733066 40.7577215, -73.9733283 40.7577306, -73.9734395 40.7577792, -73.9736145 40.7578528, -73.9737287 40.7579002, -73.9747048 40.7583094, -73.9750323 40.7584447, -73.9751336 40.7584878, -73.9752561 40.7585407, -73.9761546 40.7589205, -73.9766229 40.7591205, -73.9766285 40.7591231, -73.9767414 40.7591757)"
Charles Street,836.964,"LINESTRING (-74.0003548 40.7353213, -74.0004668 40.7353038, -74.0014473 40.7351506, -74.0015149 40.7351413, -74.00158 40.7351323, -74.0018217 40.7351004, -74.0019681 40.7350811, -74.0021357 40.7350577, -74.0031009 40.7348993, -74.0031527 40.7348912, -74.0032181 40.7348808, -74.0046853 40.7346608, -74.0047458 40.7346517, -74.0048159 40.7346413, -74.0060587 40.7344544, -74.0061609 40.734439, -74.0062687 40.7344236, -74.0063105 40.7344176, -74.0070637 40.73431, -74.007162 40.734296, -74.0072622 40.7342808, -74.0083927 40.7341098, -74.008491 40.734094, -74.008581 40.7340799, -74.0099688 40.7338631, -74.0100969 40.7338689)"
East 102nd Street,620.425,"LINESTRING (-73.9465498 40.7890006, -73.9466846 40.7890715, -73.9472751 40.7893164, -73.9479628 40.7896074, -73.9480659 40.7896519, -73.9481549 40.7896902, -73.9482372 40.7897247, -73.949153 40.7901113, -73.949349 40.7901935, -73.9495658 40.7902857, -73.9496374 40.7903128, -73.9496806 40.7903277, -73.9498572 40.7903993, -73.9499026 40.7904213, -73.9499727 40.790452, -73.9502154 40.7905551, -73.9511276 40.7909426, -73.9512702 40.7910002, -73.9513807 40.7910474, -73.9514917 40.7910965, -73.9524356 40.7914921, -73.9528834 40.7916798, -73.9529821 40.7917218)"
West 122nd Street,979.1060000000001,"LINESTRING (-73.9554225 40.8094384, -73.9553088 40.80939, -73.9541319 40.8088896, -73.9540464 40.8088533, -73.953969 40.8088209, -73.9530975 40.808456, -73.9529558 40.8083967, -73.9528368 40.8083462, -73.9526892 40.8082824, -73.9525797 40.808235, -73.9524571 40.8081834, -73.9499342 40.8071221, -73.9498145 40.8070737, -73.9496571 40.8070097, -73.9495491 40.8069651, -73.9470658 40.8059096, -73.9469805 40.8058736, -73.946821 40.8058089, -73.946739 40.8057755, -73.9453676 40.8051957, -73.9452617 40.8051509)"
West 24th Street,858.329,"LINESTRING (-73.998 40.7459612, -73.9978663 40.7459049, -73.9952964 40.7448227, -73.9951595 40.744765, -73.9950317 40.7447112, -73.9946578 40.7445537, -73.9945877 40.7445242, -73.9924585 40.7436274, -73.9923179 40.7435682, -73.9921941 40.7435163, -73.9896577 40.7424535, -73.9894028 40.7423454, -73.9893521 40.742324, -73.989188 40.7422548, -73.9891712 40.7422467, -73.9891547 40.7422347, -73.9891393 40.7422156, -73.9891293 40.7421884)"
East 61st Street,1344.712,"LINESTRING (-73.958169 40.7596406, -73.9585033 40.7597814, -73.9586828 40.7598582, -73.9588108 40.7599137, -73.9589385 40.7599671, -73.959399 40.7601619, -73.9595022 40.7602054, -73.9595723 40.760235, -73.960021 40.7604242, -73.9609284 40.7608069, -73.9610636 40.7608639, -73.9612055 40.7609241, -73.9623671 40.761418, -73.9624666 40.7614617, -73.9625279 40.7614853, -73.9627156 40.7615641, -73.9632954 40.7618074, -73.9634382 40.7618673, -73.9635642 40.7619196, -73.9653817 40.7626878, -73.9655396 40.7627545, -73.9656659 40.7628079, -73.9657997 40.7628642, -73.9671683 40.7634404, -73.9672732 40.7634846, -73.9673717 40.7635264, -73.9686955 40.764084, -73.9688047 40.76413, -73.9689874 40.7642073, -73.9690931 40.7642518, -73.9703921 40.7647982, -73.9704007 40.7648018, -73.9704968 40.7648423, -73.9706103 40.7648901, -73.9706197 40.7648941, -73.9712027 40.76514, -73.9719952 40.7654742, -73.9721171 40.7655257)"
East 116th Street,1280.6730000000002,"LINESTRING (-73.9331708 40.7950638, -73.9332869 40.7951119, -73.9341341 40.7954697, -73.9352716 40.7959535, -73.9354016 40.7960087, -73.9355097 40.7960547, -73.935551 40.7960723, -73.9376367 40.7969596, -73.9376918 40.7969831, -73.9377697 40.7970162, -73.9379101 40.7970736, -73.9381296 40.7971633, -73.9399026 40.7978877, -73.9400272 40.7979386, -73.9401551 40.7980136, -73.9401622 40.7980166, -73.9415263 40.7985932, -73.9416222 40.7986336, -73.941716 40.7986735, -73.9431029 40.7992557, -73.9433693 40.7993612, -73.9447519 40.7999407, -73.9448411 40.7999781, -73.9449698 40.8000326, -73.9463358 40.8006115, -73.946462 40.800665)"
East 92nd Street,1284.9769999999999,"LINESTRING (-73.9576355 40.7853453, -73.9575414 40.7853055, -73.9561462 40.7847174, -73.9560317 40.784669, -73.9559285 40.7846254, -73.954625 40.7840747, -73.9545206 40.7840307, -73.9543201 40.7839462, -73.9542231 40.7839052, -73.9529124 40.7833538, -73.9528082 40.7833098, -73.9527028 40.7832654, -73.9513459 40.7826933, -73.9511964 40.7826302, -73.9510741 40.7825786, -73.950216 40.7822168, -73.9498246 40.7820517, -73.9496497 40.781978, -73.9496184 40.7819648, -73.9490916 40.7817427, -73.9489622 40.7816881, -73.9488466 40.78164, -73.946718 40.7807547, -73.9465727 40.7806943, -73.9464431 40.7806414, -73.9462502 40.7805652, -73.9447095 40.7799114, -73.9444584 40.7798048, -73.9443667 40.7797691, -73.9442883 40.7797423)"
West 83rd Street,998.1630000000001,"LINESTRING (-73.9707756 40.7833528, -73.9708909 40.7834005, -73.973476 40.7844876, -73.9736127 40.7845451, -73.9737293 40.7845941, -73.9763215 40.7856841, -73.9764355 40.7857321, -73.9765064 40.7857621, -73.9765323 40.785773, -73.9765681 40.7857881, -73.9778746 40.7863399, -73.9779778 40.7863831, -73.9781723 40.7864652, -73.9782654 40.7865059, -73.9791535 40.7868804, -73.979288 40.7869367, -73.9794135 40.7869891, -73.980984 40.7876519, -73.9810147 40.7876616, -73.9810394 40.7876684, -73.98106 40.7876741, -73.9811029 40.7876795, -73.9811521 40.7876839)"
West 12th Street,1367.3419999999999,"LINESTRING (-74.0098019 40.7375589, -74.0096607 40.7375574, -74.008287 40.737554, -74.008206 40.737554, -74.0081106 40.7375538, -74.0065789 40.7375502, -74.0065656 40.7375503, -74.006487 40.73755, -74.0064117 40.7375516, -74.0058162 40.7375523, -74.0057088 40.7375527, -74.0056066 40.7375516, -74.0055689 40.7375512, -74.0050013 40.7375453, -74.0047793 40.7375429, -74.0046763 40.737543, -74.003866 40.737544, -74.0019143 40.7376868, -74.0018796 40.7376812, -74.001755 40.7376609, -74.0016965 40.7376511, -74.0016365 40.7376412, -74.0016278 40.737638, -74.0015555 40.7376112, -74.00078 40.737286, -74.0006278 40.7372222, -74.0005241 40.7371785, -73.9979449 40.736091, -73.997805 40.736032, -73.9976754 40.7359773, -73.9950217 40.7348564, -73.9947003 40.7347231, -73.9946012 40.7346805)"
East 9th Street,755.977,"LINESTRING (-73.982657 40.727261, -73.982768 40.7273076, -73.9846983 40.7281196, -73.9847376 40.7281362, -73.984875 40.728194, -73.9849777 40.7282371, -73.9850063 40.7282491, -73.985994 40.7286639, -73.9871268 40.7291368, -73.9872403 40.72919, -73.9873687 40.7292505, -73.9886908 40.7298124, -73.9888365 40.729874, -73.9889161 40.7299057, -73.9890114 40.7299459, -73.9893417 40.7300851, -73.9894803 40.7301375, -73.9896221 40.7301911, -73.9900711 40.730378, -73.9904262 40.7305258, -73.9905029 40.730557)"
East 76th Street,1497.783,"LINESTRING (-73.9651415 40.7750436, -73.9650611 40.7750102, -73.9636682 40.7744246, -73.9635603 40.7743793, -73.9634436 40.7743301, -73.9621461 40.7737827, -73.9620329 40.773735, -73.9618549 40.7736608, -73.9617424 40.7736134, -73.9603206 40.7730155, -73.9588594 40.7724002, -73.9587132 40.7723386, -73.958576 40.7722809, -73.956604 40.7714515, -73.956491 40.7714057, -73.9563899 40.7713621, -73.9563425 40.7713419, -73.9542493 40.7704475, -73.9541098 40.7703906, -73.9539756 40.7703351, -73.9519819 40.7695002, -73.9518664 40.7694509, -73.9517307 40.7693938, -73.9495987 40.7684951)"
East 115th Street,1280.2709999999997,"LINESTRING (-73.9336715 40.7943904, -73.9337759 40.7944342, -73.9354326 40.7951272, -73.9357696 40.7952682, -73.9359028 40.7953208, -73.936021 40.7953544, -73.9360558 40.795364, -73.9376001 40.7960242, -73.9381563 40.7962618, -73.9382919 40.7963136, -73.9384243 40.7963642, -73.9389384 40.7965815, -73.9399825 40.7970235, -73.9403965 40.7971973, -73.9405201 40.7972671, -73.9406467 40.7973412, -73.9411826 40.7975629, -73.9420293 40.7979131, -73.9421243 40.79795, -73.942215 40.797985, -73.9425066 40.7981055, -73.9435412 40.798543, -73.9436083 40.7985684, -73.9438788 40.798671, -73.9439529 40.7986991, -73.9448756 40.7990883, -73.9452525 40.7992466, -73.9453586 40.7992916, -73.9454748 40.7993405, -73.9459457 40.7995398, -73.9462169 40.7996542, -73.9468459 40.7999159, -73.9469712 40.7999664)"
West 161st Street,669.472,"LINESTRING (-73.9397872 40.8350754, -73.9397842 40.8351058, -73.9397889 40.8351321, -73.9397979 40.8351559, -73.939808 40.835169, -73.9398276 40.8351873, -73.9398597 40.8352061, -73.9398713 40.8352114, -73.9400883 40.8353102, -73.9401964 40.8353595, -73.9403471 40.8354226, -73.9411412 40.8357552, -73.9428638 40.8364766, -73.9430023 40.8365346, -73.9430459 40.8365528, -73.9431927 40.8366143, -73.9432749 40.8366487, -73.9442047 40.8370382, -73.9442977 40.8370771, -73.9444085 40.8371235, -73.9465588 40.838024, -73.9465923 40.838038, -73.94664 40.838058)"
West 41st Street,1670.023,"LINESTRING (-73.984596 40.754177, -73.9847282 40.7542327, -73.9852764 40.7544636, -73.9853048 40.7544756, -73.9853938 40.754515, -73.985424 40.7545284, -73.9854846 40.7545541, -73.9865122 40.7549881, -73.9865589 40.7550078, -73.9866269 40.7550357, -73.9866712 40.7550539, -73.9867793 40.7551, -73.9873185 40.7553204, -73.987447 40.755373, -73.9875373 40.7554111, -73.9884441 40.7557938, -73.9885408 40.7558347, -73.9901369 40.7565083, -73.990276 40.756567, -73.9904289 40.7566313, -73.9915754 40.7571224, -73.9927303 40.7576127, -73.9929444 40.7577556, -73.9929792 40.7577774, -73.9930728 40.75784, -73.9931851 40.7579283, -73.9939503 40.7582562, -73.9941696 40.7583309, -73.9942455 40.7583507, -73.9943941 40.7583702, -73.9945142 40.7583993, -73.9952654 40.7587188, -73.9954258 40.7587875, -73.9957898 40.7589407, -73.9958 40.758945, -73.9959405 40.7589842, -73.9960916 40.7590267, -73.9961024 40.7590312, -73.9966839 40.7592764, -73.9968491 40.7593452, -73.9969538 40.7593876, -73.9971334 40.7594646, -73.9985937 40.7600757, -73.9986438 40.7600959, -73.9987232 40.7601279, -73.9988397 40.7601736, -73.9989494 40.7602209, -73.9989925 40.7602391, -73.9993926 40.7604093, -74.0002785 40.7607805, -74.0015031 40.7612866, -74.0015626 40.7613043, -74.0016372 40.7613201, -74.0017198 40.7613319, -74.00176 40.761334, -74.001812 40.7613311, -74.0018626 40.7613209, -74.0019433 40.7612999)"
West 145th Street,1514.739,"LINESTRING (-73.9362503 40.8204537, -73.9364112 40.8205215, -73.9373605 40.8209216, -73.9377371 40.8210804, -73.9378456 40.8211261, -73.9380183 40.8211989, -73.9381912 40.8212718, -73.9388751 40.82156, -73.9389915 40.8216091, -73.9391536 40.8216757, -73.9392668 40.8217238, -73.941787 40.8227847, -73.9419205 40.8228413, -73.9420514 40.8228983, -73.9428363 40.8232277, -73.94292 40.8232628, -73.9430237 40.8233065, -73.9437673 40.82362, -73.9437741 40.8236229, -73.9438503 40.823655, -73.9439323 40.8236896, -73.9439392 40.8236925, -73.9443057 40.8238469, -73.9445466 40.823948, -73.9446358 40.8239859, -73.9446394 40.8239874, -73.9447637 40.8240402, -73.9448971 40.8240969, -73.9448994 40.8240979, -73.9461332 40.8246213, -73.946223 40.8246596, -73.9463066 40.8246947, -73.9474799 40.8251877, -73.9475961 40.825238, -73.9477355 40.825296, -73.9502453 40.8263552, -73.9503603 40.8264034, -73.950564 40.8264888, -73.9506551 40.826527, -73.9510678 40.8266987, -73.951873 40.827038, -73.9519791 40.8270794)"
West 85th Street,1060.018,"LINESTRING (-73.9698495 40.784623, -73.9699691 40.784673, -73.9725497 40.7857539, -73.9726992 40.7858165, -73.9728088 40.7858627, -73.9753907 40.7869511, -73.9755093 40.7870011, -73.9756066 40.7870421, -73.9756421 40.7870571, -73.9768846 40.7875807, -73.9769983 40.7876288, -73.9771707 40.7877015, -73.9772675 40.7877423, -73.9782378 40.7881514, -73.9783631 40.7882037, -73.978485 40.7882555, -73.9807551 40.7892135, -73.9808538 40.7892552)"
Mott Street,1428.8970000000002,"LINESTRING (-73.9937515 40.7256586, -73.9937789 40.725596, -73.9941048 40.7248507, -73.9941439 40.7247613, -73.994207 40.7246263, -73.9942414 40.7245486, -73.9945675 40.7238123, -73.9946785 40.7235599, -73.9948037 40.7232875, -73.9948861 40.7230908, -73.994909 40.723036, -73.9949296 40.7229833, -73.9951943 40.7223076, -73.9954387 40.7216798, -73.9954604 40.7216242, -73.9954805 40.7215736, -73.9957153 40.7209838, -73.9957503 40.7208958, -73.9957814 40.7208148, -73.9959977 40.7202526, -73.9960312 40.7201656, -73.996051 40.7201159, -73.9964472 40.7191232, -73.9964715 40.7190623, -73.9965025 40.7189903, -73.996632 40.718691, -73.996771 40.718417, -73.996936 40.718133, -73.9970726 40.7179244, -73.9970776 40.7179171, -73.9971031 40.7178782, -73.9971344 40.7178263, -73.9971378 40.717822, -73.9976919 40.7169252, -73.9977531 40.7168256, -73.9978257 40.7167082, -73.9984606 40.7156819, -73.9984926 40.7156303, -73.9985173 40.7155883, -73.998866 40.714995, -73.9988021 40.7145468, -73.9987971 40.7145118, -73.9986666 40.7137019, -73.9986599 40.7136602, -73.998659 40.7136526, -73.9986438 40.7135233)"
West 140th Street,761.966,"LINESTRING (-73.9463959 40.8205827, -73.9462691 40.8205296, -73.9457073 40.8202945, -73.945613 40.820255, -73.9455293 40.8202197, -73.9443568 40.819725, -73.9442303 40.819674, -73.9441138 40.819627, -73.9415843 40.8185535, -73.9414703 40.8185042, -73.9413096 40.818438, -73.9411946 40.8183903, -73.9393087 40.8176039, -73.9387208 40.8173588, -73.9386193 40.8173165, -73.9384793 40.8172567)"
West 92nd Street,963.6400000000001,"LINESTRING (-73.976574 40.7933236, -73.97653 40.7933052, -73.9752062 40.7927515, -73.9750829 40.7927, -73.9749499 40.7926444, -73.9738592 40.7921882, -73.9737451 40.7921405, -73.9735575 40.792062, -73.9734635 40.7920225, -73.9723652 40.7915603, -73.9722334 40.7915049, -73.9721076 40.791452, -73.9695213 40.7903654, -73.9694076 40.7903176, -73.9692661 40.7902581, -73.9666796 40.7891709, -73.9665628 40.7891218)"
East 106th Street,980.818,"LINESTRING (-73.9480532 40.792956, -73.948008 40.7929337, -73.9478278 40.7928588, -73.9477848 40.7928444, -73.9477173 40.7928227, -73.9466971 40.7923882, -73.9463914 40.7922574, -73.9462871 40.7922499, -73.9461849 40.7922059, -73.945963 40.7921119, -73.9448105 40.7916291, -73.944675 40.791572, -73.9445435 40.7915165, -73.9444258 40.7914669, -73.9443257 40.7914247, -73.9431152 40.7909145, -73.9427838 40.7907748, -73.9425778 40.790688, -73.9424329 40.7906269, -73.9423459 40.7905901, -73.9423062 40.7905734, -73.942088 40.7904814, -73.9419966 40.7904429, -73.9407803 40.7899303, -73.9404792 40.7898034, -73.9404217 40.7897822, -73.9402083 40.7896891, -73.9401707 40.7896733, -73.9400642 40.7896284, -73.9399294 40.7895719, -73.9397224 40.7894853, -73.9394996 40.789392, -73.9387678 40.7890856, -73.9382695 40.7888764, -73.9379333 40.7887352, -73.9378563 40.7887043)"
Crosby Street,869.545,"LINESTRING (-74.000622 40.719552, -74.0005752 40.7196067, -73.9999187 40.7203745, -73.9998563 40.7204467, -73.9998131 40.7204978, -73.9997024 40.7206285, -73.9994823 40.7208883, -73.9990879 40.7213538, -73.999031 40.721421, -73.9989746 40.7214877, -73.998015 40.7226214, -73.9979746 40.7226691, -73.99794 40.7227101, -73.9969882 40.7238371, -73.996952 40.72388, -73.996915 40.7239244, -73.9963186 40.7246409, -73.996301 40.724662, -73.9962812 40.724687, -73.9959654 40.7250847, -73.9959002 40.7251668, -73.9957977 40.725279, -73.9957357 40.7253535, -73.9956638 40.7254397, -73.9953714 40.7257865, -73.9951153 40.7260902, -73.9950705 40.7261433)"
West 80th Street,674.4839999999999,"LINESTRING (-73.9820041 40.7855915, -73.9819094 40.7855519, -73.9807998 40.7850877, -73.9806732 40.7850352, -73.9805389 40.7849796, -73.9796837 40.7846117, -73.9795827 40.7845691, -73.9794053 40.7844943, -73.9792832 40.7844428, -73.97797 40.783889, -73.9779225 40.783869, -73.9778254 40.783828, -73.9777101 40.7837793, -73.9751186 40.7826855, -73.9750067 40.7826383)"
East 30th Street,1278.0310000000002,"LINESTRING (-73.9863898 40.7459238, -73.9862996 40.7458808, -73.9848906 40.7452909, -73.984794 40.7452501, -73.9846939 40.7452079, -73.9833148 40.7446253, -73.9832313 40.7445913, -73.9831157 40.7445451, -73.9830349 40.7445114, -73.9816626 40.7439288, -73.9815498 40.7438832, -73.9814507 40.7438416, -73.9800896 40.7432682, -73.9799582 40.7432118, -73.9798175 40.7431512, -73.9783432 40.7425276, -73.9778559 40.7423215, -73.9777196 40.7422741, -73.9776069 40.7422319, -73.9775713 40.7422184, -73.9774764 40.7421784, -73.9773193 40.7421339, -73.9758475 40.7415116, -73.9754663 40.7413462, -73.9753382 40.7412737, -73.9752138 40.7412032, -73.9737942 40.7406073, -73.9732562 40.7403769, -73.9732163 40.7403639, -73.9731763 40.7403529, -73.9731358 40.740344)"
West 46th Street,1896.929,"LINESTRING (-73.9987071 40.7643264, -73.9984938 40.7642347, -73.9983776 40.7641861, -73.9976862 40.7638973, -73.997192 40.7636868, -73.9966046 40.7634367, -73.996557 40.7634159, -73.9964368 40.7633667, -73.9963275 40.7633224, -73.9957408 40.763084, -73.9944293 40.7625317, -73.9941692 40.7624224, -73.9937382 40.7622405, -73.9936069 40.762185, -73.9934932 40.7621371, -73.9909113 40.7610442, -73.990767 40.7609866, -73.9906426 40.7609369, -73.9893643 40.7603957, -73.9890492 40.7602621, -73.9890231 40.7602511, -73.9880713 40.7598476, -73.9880374 40.7598331, -73.9879285 40.7597869, -73.9877973 40.7597315, -73.9874205 40.7595723, -73.9872519 40.7595011, -73.9865156 40.7591968, -73.9857703 40.758886, -73.9854918 40.7587665, -73.9854346 40.7587432, -73.9851848 40.7586401, -73.9850795 40.7585968, -73.9849674 40.7585496, -73.9842778 40.7582569, -73.9827028 40.7575793, -73.9823908 40.7574479, -73.9822537 40.7573902, -73.9821235 40.757335, -73.9812777 40.7569769, -73.9791511 40.756089, -73.9790227 40.7560373)"
West 174th Street,579.685,"LINESTRING (-73.9402488 40.8460446, -73.9401937 40.84603, -73.9401482 40.8460154, -73.9400932 40.8459939, -73.9388285 40.8454593, -73.938816 40.8454541, -73.9386774 40.8454318, -73.9385506 40.8454106, -73.9385409 40.845409, -73.9383491 40.845334, -73.938262 40.8453, -73.93819 40.8452697, -73.9371667 40.8448399, -73.937043 40.844788, -73.9369178 40.8447351, -73.9357541 40.8442437, -73.935653 40.844201, -73.9355662 40.8441629, -73.9343427 40.8436261, -73.9342023 40.8435645)"
Madison Street,1724.9280000000003,"LINESTRING (-73.9997105 40.7117846, -73.9995293 40.7118012, -73.9987474 40.711873, -73.9986817 40.711879, -73.9986406 40.7118834, -73.9978748 40.7119646, -73.9977759 40.7119737, -73.997698 40.7119827, -73.9973034 40.7120275, -73.9971559 40.7120441, -73.9970345 40.7120622, -73.9969835 40.7120728, -73.9969282 40.7120851, -73.9968548 40.7120954, -73.9958141 40.7121906, -73.9944427 40.7123103, -73.9943532 40.7123181, -73.994287 40.7123237, -73.9939546 40.7123519, -73.9938922 40.7123573, -73.9937507 40.7123696, -73.9930966 40.7124285, -73.9927142 40.7124525, -73.9926523 40.7124564, -73.9925486 40.7124628, -73.9924089 40.7124722, -73.9922822 40.7124807, -73.9921763 40.7124886, -73.9921456 40.7124909, -73.9915211 40.7125376, -73.9904718 40.712616, -73.9900949 40.7126471, -73.9900158 40.7126536, -73.989939 40.7126601, -73.9898655 40.7126663, -73.9891607 40.7127256, -73.9889981 40.7127392, -73.9888567 40.7127511, -73.9885813 40.7127742, -73.9884924 40.7127817, -73.9883975 40.7127898, -73.9877237 40.7128464, -73.9870474 40.7129032, -73.9869964 40.7129075, -73.9869665 40.7129093, -73.9868106 40.7129244, -73.9852438 40.7130727, -73.9851968 40.7130772, -73.9850592 40.7130902, -73.9849135 40.713104, -73.9848789 40.7131073, -73.9839859 40.7131918, -73.9838868 40.7132012, -73.9837925 40.7132121, -73.9834557 40.7132509, -73.9832906 40.7132699, -73.9826618 40.7133424, -73.9824947 40.7133617, -73.9822538 40.7133895, -73.982173 40.7133988, -73.9821366 40.713403, -73.9820923 40.7134081, -73.9820571 40.7134121, -73.9817077 40.7134524, -73.9812927 40.7135002, -73.9809406 40.7135409, -73.9808346 40.7135531, -73.9807718 40.7135603, -73.9799187 40.7136586, -73.9796898 40.713685, -73.9796274 40.7136979, -73.9795958 40.7137298, -73.9795749 40.7137597, -73.979532 40.7138456)"
West 44th Street,1912.424,"LINESTRING (-73.9997758 40.7631549, -73.999717 40.763122, -73.9996605 40.7630925, -73.9995827 40.7630589, -73.9994902 40.763021, -73.9979063 40.762355, -73.9975481 40.7622028, -73.9974973 40.76218, -73.9973436 40.7621145, -73.9972261 40.7620653, -73.9972159 40.7620609, -73.9954288 40.7613068, -73.995063 40.7611509, -73.9950427 40.7611423, -73.9946561 40.7609795, -73.9945259 40.7609247, -73.9944174 40.7608791, -73.991824 40.7597874, -73.9916836 40.7597283, -73.9915517 40.7596728, -73.9894755 40.7587986, -73.9889887 40.7585937, -73.9888429 40.7585323, -73.9887219 40.7584814, -73.9871891 40.7578359, -73.9861699 40.7574076, -73.986164 40.7574052, -73.9861159 40.7573856, -73.9860883 40.7573741, -73.9860116 40.7573424, -73.9858994 40.7572961, -73.9858632 40.7572809, -73.9857273 40.7572239, -73.9856903 40.7572084, -73.9840416 40.7565117, -73.9832995 40.7561981, -73.9831665 40.7561421, -73.9830367 40.7560872, -73.9804576 40.7550013, -73.9800657 40.7548363, -73.980057 40.7548326, -73.9799429 40.7547828)"
West 121st Street,978.958,"LINESTRING (-73.9457212 40.8045239, -73.947205 40.8051527, -73.9472816 40.8051841, -73.9474392 40.8052502, -73.9475231 40.8052855, -73.9500182 40.8063365, -73.9501152 40.8063799, -73.9502712 40.8064474, -73.9503896 40.8064968, -73.9527663 40.8074929, -73.9529047 40.8075507, -73.9529737 40.8075807, -73.9530399 40.8076082, -73.9531565 40.8076563, -73.9544031 40.808182, -73.9544988 40.8082223, -73.9545923 40.8082615, -73.9557061 40.8087289, -73.9557649 40.8087548, -73.9558862 40.8088028)"
West 141st Street,1571.1939999999997,"LINESTRING (-73.9380263 40.8178749, -73.9381673 40.8179369, -73.9382707 40.8179803, -73.940737 40.8190159, -73.9408456 40.8190607, -73.9410107 40.8191313, -73.9411224 40.8191776, -73.9436582 40.8202433, -73.9437782 40.8202938, -73.9439108 40.8203496, -73.9450739 40.8208386, -73.9451567 40.8208736, -73.9452539 40.8209145, -73.9459491 40.8212069, -73.9460796 40.8212618, -73.9462268 40.8213237, -73.9472408 40.8217502, -73.9475026 40.8218603, -73.9479917 40.822069, -73.9480802 40.8221058, -73.9493294 40.8226289, -73.9494564 40.8226821, -73.9495987 40.8227419, -73.95042 40.8230872, -73.9504964 40.8231195, -73.950603 40.8231639, -73.9521206 40.8238098, -73.9522227 40.8238532, -73.9524172 40.8239367, -73.9524945 40.8239688, -73.9542651 40.8247045, -73.954347 40.824739)"
Williamsburg Bridge,779.412,"LINESTRING (-73.9858243 40.7176161, -73.9842574 40.7171427, -73.9836174 40.7169514, -73.9820133 40.7164723, -73.9801246 40.7159026, -73.9788947 40.7155363, -73.9785566 40.7153733, -73.9772515 40.7150019)"
West 97th Street,972.9909999999999,"LINESTRING (-73.9641772 40.7923773, -73.9642848 40.7924476, -73.9662869 40.7932882, -73.9663432 40.7933074, -73.9664003 40.7933234, -73.9664625 40.7933367, -73.966511 40.7933504, -73.9665537 40.7933664, -73.9668889 40.7934988, -73.9670321 40.7935554, -73.9671587 40.7936042, -73.9680276 40.7939688, -73.9694734 40.7945683, -73.969744 40.7946825, -73.9698719 40.7947346, -73.9700044 40.7947895, -73.9710972 40.7952545, -73.971208 40.795301, -73.9714074 40.7953849, -73.9714961 40.7954221, -73.9722731 40.7957505, -73.9725958 40.7958869, -73.972717 40.7959381, -73.9728496 40.795993, -73.9740418 40.7964916, -73.9741146 40.7965226, -73.9742913 40.7966023)"
West 149th Street,676.009,"LINESTRING (-73.9430556 40.8266537, -73.9443629 40.8271966, -73.9457333 40.8277796, -73.9485061 40.8289466, -73.948697 40.8290283, -73.9500781 40.8296073)"
