name,length,geometry
South Conduit Boulevard,1379.0249999999999,"LINESTRING (-73.8757064 40.6801907, -73.8750377 40.6800552, -73.8747137 40.6799078, -73.874408 40.6797106, -73.8741452 40.6795031, -73.8739252 40.6792875, -73.8737106 40.679019, -73.8734284 40.6786608, -73.8731043 40.6782554, -73.872965 40.6780955, -73.8727631 40.6779607, -73.8726661 40.677896, -73.8725512 40.677832, -73.8725114 40.677811, -73.8721536 40.6776884, -73.8714506 40.6774973, -73.8714054 40.6774833, -73.8713172 40.6774567, -73.8710505 40.6773803, -73.8704573 40.6772259, -73.8703655 40.6771994, -73.869937 40.6770757, -73.8697945 40.6770382, -73.8696462 40.6769874, -73.8694101 40.6769123, -73.8683435 40.6765216, -73.867945 40.6763673, -73.8678264 40.6763311, -73.8673038 40.6761653, -73.8671459 40.6761, -73.8669421 40.6760358, -73.8669017 40.6760203, -73.8665374 40.6758806, -73.8663243 40.6757989, -73.8662685 40.6757775, -73.865684 40.6755711, -73.8653322 40.6754468, -73.8652851 40.6754302, -73.8652327 40.6754117, -73.8645383 40.6751532, -73.8641575 40.6750081, -73.864133 40.6749997, -73.863165 40.6746674, -73.8631202 40.674652, -73.8630002 40.6746163, -73.8624225 40.6744443, -73.8621014 40.6743341, -73.862001 40.6743011, -73.8617993 40.6742433)"
Wortman Avenue,523.658,"LINESTRING (-73.871193 40.662854, -73.8708963 40.6629833, -73.870376 40.66321, -73.8696547 40.663527, -73.8694877 40.6635695, -73.869005 40.66364, -73.868074 40.663788, -73.867148 40.663916, -73.866229 40.664048, -73.865308 40.664179)"
Harman Street,1569.9810000000002,"LINESTRING (-73.9140425 40.7047557, -73.9140981 40.7047002, -73.9150648 40.7037347, -73.915126 40.703677, -73.9151816 40.7036223, -73.9162648 40.7025581, -73.916325 40.702499, -73.9163787 40.7024442, -73.9167465 40.7020693, -73.9177597 40.7010363, -73.9178173 40.7009776, -73.9178744 40.7009196, -73.9193236 40.6994463, -73.919377 40.699392, -73.919433 40.6993332, -73.9201003 40.6986327, -73.9207641 40.6979772, -73.920824 40.697918, -73.9208808 40.6978601, -73.9222133 40.6965018, -73.922271 40.696443, -73.9223265 40.6963865, -73.9224411 40.6962698, -73.924165 40.6945145, -73.9241965 40.6944824, -73.924249 40.694429, -73.9242971 40.6943801, -73.9251353 40.6935267, -73.925206 40.693455)"
Cortelyou Road,923.516,"LINESTRING (-73.979554 40.6378292, -73.9794475 40.6378412, -73.9788896 40.6379043, -73.9787901 40.6379148, -73.9784709 40.6379487, -73.9783858 40.6379577, -73.9774192 40.6380561, -73.9773425 40.6380646, -73.9764149 40.6381676, -73.9754893 40.6382704, -73.974562 40.638373, -73.9735535 40.6384895, -73.9735407 40.638491, -73.9734598 40.638499, -73.973388 40.6385061, -73.9733559 40.6385093, -73.9731879 40.6385259, -73.9730321 40.6385413, -73.9729096 40.6385534, -73.9728326 40.638561, -73.97189 40.6386655, -73.971813 40.638674, -73.9717174 40.6386848, -73.9708209 40.6387859, -73.97074 40.638795, -73.9706579 40.6388038, -73.969814 40.638895, -73.9688741 40.6390009, -73.968722 40.639018)"
Cortelyou Road,1131.081,"LINESTRING (-73.945988 40.644534, -73.945016 40.644568, -73.9445545 40.6445808, -73.944079 40.644594, -73.9436149 40.6446145, -73.943107 40.644637, -73.9427084 40.6446549, -73.9425497 40.644662, -73.9422379 40.6446776, -73.9421441 40.6446823, -73.9411995 40.6447317, -73.9402677 40.6447735, -73.939329 40.644815, -73.9383605 40.6448636, -73.937383 40.644905, -73.936456 40.644946, -73.9354818 40.64499, -73.9345132 40.6450315, -73.933576 40.6450868, -73.9327375 40.6452199, -73.9326245 40.6452381)"
24th Avenue,1160.86,"LINESTRING (-73.9862907 40.6021456, -73.986445 40.602092, -73.987025 40.601534, -73.987608 40.600973, -73.988186 40.600412, -73.988769 40.599855, -73.9890737 40.599563, -73.989395 40.599255, -73.9911624 40.5975541, -73.9915443 40.5971874, -73.9930618 40.5957304, -73.993134 40.595661, -73.9932005 40.5955968, -73.9946888 40.5941606, -73.9947623 40.5940896, -73.9948742 40.5940094)"
Bay 44th Street,568.1410000000001,"LINESTRING (-73.991866 40.588482, -73.9906809 40.5890365, -73.9905818 40.589079, -73.9904226 40.5891287, -73.9903231 40.5891791, -73.989897 40.589606, -73.9898743 40.5896276, -73.9894093 40.5900706, -73.988905 40.590551, -73.987273 40.592121)"
East New York Avenue,1178.0789999999997,"LINESTRING (-73.9315994 40.6632514, -73.9308172 40.6635565, -73.9307169 40.6636455, -73.930513 40.6637288, -73.929874 40.66399, -73.9296171 40.664104, -73.929168 40.664299, -73.929052 40.664351, -73.9287843 40.6644677, -73.9287305 40.6644911, -73.928228 40.66471, -73.927394 40.665075, -73.92638 40.665515, -73.925922 40.665715, -73.925463 40.665916, -73.9250236 40.6661088, -73.924449 40.666361, -73.924244 40.666445, -73.922753 40.667098, -73.9222056 40.6673376, -73.921872 40.667481, -73.92102 40.667852, -73.9202652 40.6681929, -73.9201296 40.6682504, -73.9199877 40.6683029, -73.9198824 40.668334, -73.9198215 40.668352, -73.9194358 40.6684067)"
East New York Avenue,663.692,"LINESTRING (-73.947832 40.661746, -73.945566 40.661881, -73.9437356 40.6619915, -73.942881 40.6620519, -73.942767 40.66206, -73.9426526 40.6620672, -73.9400854 40.6622279, -73.93999 40.6622339)"
Saint Felix Street,518.072,"LINESTRING (-73.9779385 40.6898091, -73.9779234 40.6897304, -73.9775184 40.6876449, -73.9774945 40.6875345, -73.9774711 40.6874429, -73.9773803 40.6870084, -73.977361 40.686919, -73.9773433 40.6868298, -73.9773031 40.686627, -73.9770368 40.6852851, -73.9770204 40.6852024)"
Avenue V,1285.184,"LINESTRING (-73.9550787 40.5968191, -73.9553677 40.596788, -73.955555 40.5967678, -73.9560037 40.5967196, -73.956928 40.596612, -73.957853 40.596511, -73.95878 40.596407, -73.9597025 40.596307, -73.959777 40.596299, -73.9598533 40.5962906, -73.9607954 40.5961866, -73.9608654 40.5961789, -73.961028 40.596161, -73.9611816 40.5961453, -73.9616721 40.5960952, -73.961703 40.596092, -73.9620615 40.5960511, -73.962633 40.595986, -73.9629754 40.5959492, -73.96362 40.5958799, -73.9636925 40.5958721, -73.9637842 40.5958618, -73.9647262 40.5957562, -73.9648144 40.5957461, -73.9648801 40.5957386, -73.965076 40.5957163, -73.9652622 40.595695, -73.9653521 40.5956848, -73.9654303 40.5956758, -73.9659458 40.5956211, -73.966449 40.595567, -73.967376 40.595461, -73.968302 40.59536, -73.969228 40.595256, -73.9693508 40.5951999, -73.9694714 40.5951283, -73.9696456 40.5950139, -73.9697237 40.5949804, -73.9698151 40.5949571, -73.9700249 40.5949472)"
Avenue V,826.529,"LINESTRING (-73.940488 40.598408, -73.9404153 40.5984161, -73.939562 40.598511, -73.939104 40.5985595, -73.9387329 40.5985988, -73.938637 40.598609, -73.9382068 40.5986568, -73.9381353 40.5986648, -73.937711 40.598712, -73.9372318 40.5987653, -73.936758 40.598818, -73.936488 40.598848, -73.935804 40.598924, -73.934865 40.599048, -73.933955 40.599635, -73.933222 40.600107, -73.9328018 40.600379, -73.932448 40.600608, -73.931734 40.601062)"
Avenue V,564.4000000000001,"LINESTRING (-73.907072 40.617265, -73.9069527 40.6173425, -73.906341 40.61774, -73.905627 40.618203, -73.904915 40.618664, -73.9042019 40.6191264, -73.9034827 40.6195905, -73.902744 40.620068, -73.9020951 40.6204935, -73.901989 40.620563)"
East 45th Street,724.144,"LINESTRING (-73.9350189 40.6498123, -73.9351505 40.6509636, -73.935204 40.651514, -73.935416 40.653505, -73.935578 40.655039, -73.9357039 40.656176, -73.935718 40.656303)"
East 45th Street,1132.07,"LINESTRING (-73.933427 40.634884, -73.933668 40.637158, -73.9338813 40.6391525, -73.933918 40.639496, -73.9339566 40.6398562, -73.9341635 40.6417568, -73.934173 40.6418441, -73.9341825 40.6419359, -73.93441 40.644134, -73.9345068 40.6449756, -73.9345132 40.6450315)"
East 45th Street,954.813,"LINESTRING (-73.931731 40.617927, -73.9316196 40.6180022, -73.931692 40.618653, -73.9317276 40.6189834, -73.9317293 40.618999, -73.931951 40.62106, -73.932195 40.623269, -73.932425 40.625534, -73.9325452 40.6263593, -73.9325578 40.6264455)"
Ocean Avenue,742.615,"LINESTRING (-73.948073 40.581787, -73.9480559 40.5816966, -73.9477366 40.5800095, -73.9477282 40.5799651, -73.9477137 40.5798886, -73.9477022 40.5798274, -73.9476929 40.5797785, -73.9472865 40.5776244, -73.9472699 40.5775364, -73.9472546 40.5774626, -73.9472418 40.5773911, -73.947091 40.57655, -73.94683 40.5751756)"
Ross Street,727.575,"LINESTRING (-73.9651418 40.7026517, -73.9650773 40.7026934, -73.9645222 40.7030532, -73.9643999 40.7031324, -73.9643152 40.7031854, -73.9636721 40.7036133, -73.9636233 40.7036451, -73.9635078 40.703716, -73.9634827 40.7037322, -73.9631622 40.7039396, -73.9619353 40.7047335, -73.961854 40.704786, -73.9617619 40.7048459, -73.9602047 40.7058547, -73.960138 40.705898, -73.9600611 40.7059451, -73.9588167 40.7067496, -73.9586569 40.7068282, -73.9585978 40.7068134, -73.9585426 40.7067997)"
Ridgewood Avenue,1923.2509999999997,"LINESTRING (-73.8889498 40.6821985, -73.8884868 40.682266, -73.88813 40.6823179, -73.887222 40.682453, -73.886303 40.682589, -73.885383 40.682726, -73.8845389 40.6828497, -73.884462 40.682861, -73.883505 40.683001, -73.882584 40.683134, -73.881645 40.68327, -73.880725 40.683409, -73.879809 40.683648, -73.87963 40.683693, -73.878362 40.684009, -73.877096 40.684323, -73.875831 40.684639, -73.874566 40.684955, -73.873655 40.685181, -73.872739 40.68541, -73.871601 40.685696, -73.870704 40.685918, -73.869905 40.6861166, -73.869084 40.686322, -73.867986 40.686594, -73.867018 40.68683)"
Narrows Avenue,832.481,"LINESTRING (-74.0335076 40.6390975, -74.03388 40.638167, -74.034158 40.637483, -74.034441 40.6368, -74.0346102 40.6363811, -74.034721 40.636107, -74.034999 40.635426, -74.035283 40.634746, -74.0354024 40.634447, -74.035556 40.634062, -74.035836 40.63337, -74.0361287 40.632667, -74.036427 40.6319462)"
61st Street,676.361,"LINESTRING (-74.014567 40.637571, -74.016769 40.638899, -74.0189696 40.640228, -74.019086 40.6402983, -74.020701 40.6412724, -74.0208411 40.6413568)"
Windsor Place,1176.6660000000002,"LINESTRING (-73.9738002 40.6564954, -73.9739118 40.6564764, -73.9739674 40.6564758, -73.9740293 40.6564917, -73.9745428 40.6567388, -73.976154 40.657514, -73.9783742 40.6585883, -73.978419 40.65861, -73.978514 40.658656, -73.9786069 40.6587003, -73.97934 40.65905, -73.9799996 40.659371, -73.980092 40.659416, -73.980171 40.6594541, -73.9807721 40.6597443, -73.980875 40.659794, -73.9809683 40.6598391, -73.9831427 40.6608914, -73.983237 40.660937, -73.9833326 40.6609834, -73.9854378 40.6620043, -73.985499 40.662034, -73.985596 40.662081)"
Glenmore Avenue,874.0079999999999,"LINESTRING (-73.907337 40.671506, -73.9069456 40.6715672, -73.9063605 40.6716586, -73.905547 40.671773, -73.905435 40.671789, -73.9050042 40.6718527, -73.904515 40.671925, -73.903596 40.67206, -73.903188 40.6721196, -73.90266 40.672197, -73.901753 40.672332, -73.90083 40.672471, -73.899911 40.672608, -73.898991 40.672744, -73.89807 40.672883, -73.8975325 40.6729628, -73.897167 40.673017)"
East 98th Street,1657.634,"LINESTRING (-73.901433 40.645703, -73.9013858 40.6456608, -73.9013463 40.6456255, -73.9011061 40.6454107, -73.9005614 40.6449237, -73.900498 40.644867, -73.9004535 40.6448267, -73.9001653 40.6445659, -73.899917 40.6443411, -73.899791 40.644227, -73.8996991 40.6441446, -73.899024 40.643539, -73.897949 40.642573, -73.8966313 40.6413901, -73.896131 40.640941, -73.894312 40.639309, -73.8925735 40.6377466, -73.892495 40.637676, -73.8924358 40.6376229, -73.890685 40.6360531, -73.8897164 40.6351761, -73.889003 40.6345308, -73.8888837 40.6344229, -73.8887564 40.6343144)"
East 98th Street,680.219,"LINESTRING (-73.9210142 40.6632797, -73.920779 40.663075, -73.9201037 40.6624618, -73.9197184 40.6621023, -73.919584 40.661994, -73.9194571 40.6618844, -73.919205 40.661655, -73.918602 40.661118, -73.918185 40.660726, -73.917419 40.660051, -73.9171545 40.6598162, -73.9170772 40.6597476, -73.9158049 40.6586107)"
West Avenue,552.736,"LINESTRING (-73.9673319 40.5815316, -73.9675274 40.5815579, -73.9676126 40.5815691, -73.9676988 40.5815806, -73.9682279 40.5816472, -73.9696199 40.5818358, -73.9703129 40.5819294, -73.9709973 40.58202, -73.9710111 40.5820205, -73.971132 40.582025, -73.9712691 40.5820291, -73.9721232 40.5820548, -73.972771 40.582078, -73.972832 40.582084, -73.972912 40.582108, -73.972972 40.582143, -73.97302 40.582188, -73.973047 40.58223, -73.9730603 40.5822722, -73.9730696 40.5823014, -73.9731261 40.582479, -73.9731868 40.5826723, -73.9732097 40.5827372)"
West 11th Street,607.322,"LINESTRING (-73.9819668 40.5947737, -73.9819357 40.5946035, -73.9818763 40.5942783, -73.98181 40.5939658, -73.9817841 40.5938719, -73.9817602 40.5937855, -73.9816842 40.5933726, -73.9815011 40.5924058, -73.981319 40.591484, -73.9812635 40.591183, -73.9811749 40.5907024, -73.9810329 40.5899317, -73.9809453 40.5894648, -73.9809274 40.5893697)"
Sullivan Street,631.973,"LINESTRING (-74.0163704 40.6806301, -74.0161628 40.6804887, -74.0159328 40.6803321, -74.0151363 40.6797898, -74.0150289 40.6797166, -74.0136281 40.6787629, -74.013527 40.678694, -74.0129841 40.6783251, -74.012304 40.677863, -74.0117611 40.6774867, -74.0115237 40.6773266, -74.0109135 40.6769152, -74.010793 40.676834)"
Kingsland Avenue,568.002,"LINESTRING (-73.940865 40.72089, -73.940794 40.72046, -73.940745 40.720159, -73.9407329 40.7200883, -73.940622 40.719438, -73.9405976 40.7192774, -73.940587 40.719209, -73.9405749 40.719144, -73.9405319 40.7189016, -73.9405103 40.7187578, -73.9404954 40.718681, -73.9404694 40.7185258, -73.9404508 40.7184179, -73.9403587 40.7178555, -73.9403477 40.7177881, -73.9403377 40.717728, -73.9402764 40.7173639, -73.9402493 40.7171929, -73.9402328 40.7170936, -73.9402215 40.7170254, -73.940113 40.7163691, -73.9400416 40.7159372, -73.9400358 40.7158969, -73.9400225 40.715822)"
19th Avenue,1802.056,"LINESTRING (-73.993968 40.612173, -73.994597 40.611571, -73.995177 40.61101, -73.995754 40.610456, -73.996338 40.609894, -73.996922 40.609335, -73.997503 40.608775, -73.998086 40.608216, -73.998667 40.607657, -73.999249 40.607096, -73.999831 40.606537, -74.0003673 40.6060316, -74.0004644 40.6059401, -74.0005328 40.6058743, -74.0026327 40.6038521, -74.003854 40.602668, -74.0045132 40.6020344, -74.00514 40.601432, -74.006645 40.599978, -74.007195 40.599453)"
84th Street,1653.4459999999997,"LINESTRING (-73.985986 40.599083, -73.988186 40.600412, -73.9897071 40.6013306, -73.9902593 40.6016731, -73.9903856 40.6017489, -73.992619 40.60309, -73.994847 40.604437, -73.997044 40.605769, -73.999249 40.607096, -74.001309 40.608344)"
84th Street,1229.674,"LINESTRING (-74.022978 40.621431, -74.025345 40.622859, -74.0277283 40.624314, -74.0278537 40.624408, -74.0282017 40.6244894, -74.030427 40.62501, -74.0329431 40.6256078, -74.033108 40.625647, -74.0356327 40.6262478, -74.035789 40.626285)"
West 24th Street,697.386,"LINESTRING (-73.9904614 40.5720387, -73.9904292 40.5721202, -73.9904389 40.5722041, -73.9905099 40.5726693, -73.9905353 40.5728046, -73.9906397 40.5733616, -73.9906826 40.5735904, -73.9907084 40.5737182, -73.9907316 40.5738435, -73.9909793 40.5751476, -73.9910275 40.5753853, -73.9910739 40.5756308, -73.9911142 40.5758444, -73.9911324 40.5759409, -73.9911461 40.5760137, -73.9912182 40.5763969, -73.9912224 40.5764192, -73.9912527 40.5765829, -73.9912908 40.576789, -73.9914505 40.5776528, -73.9914623 40.5777164, -73.9915335 40.5781016, -73.9915603 40.5782466)"
Bay 7th Street,716.511,"LINESTRING (-74.016236 40.607233, -74.0145841 40.6088123, -74.014482 40.60891, -74.0136358 40.6097242, -74.0127387 40.6105887, -74.0109717 40.6122877)"
Prospect Expressway,927.7479999999999,"LINESTRING (-73.9773114 40.6528778, -73.9770716 40.6524685, -73.9762455 40.6509504, -73.9756554 40.6498515, -73.9753639 40.6491671, -73.975297 40.6489538, -73.9751511 40.6484255, -73.9748999 40.647053, -73.9747479 40.6461734, -73.9745224 40.6450698, -73.9744822 40.6448735)"
79th Street,1637.6730000000002,"LINESTRING (-74.0388163 40.631305, -74.0386895 40.6312714, -74.0370851 40.6307428, -74.036931 40.630692, -74.0345048 40.629902, -74.034336 40.629847, -74.031658 40.629199, -74.028976 40.628564, -74.0284103 40.6284297, -74.0271365 40.6281274, -74.0267678 40.6280399, -74.026263 40.62792, -74.0261124 40.627883, -74.023853 40.626514, -74.0229097 40.6259419, -74.021495 40.625084)"
79th Street,1258.241,"LINESTRING (-73.998313 40.611084, -73.996338 40.609894, -73.994137 40.608564, -73.991941 40.607236, -73.989713 40.605888, -73.98748 40.604539, -73.9868895 40.6041894, -73.986644 40.604044)"
Pine Street,919.739,"LINESTRING (-73.86929 40.6686826, -73.8695125 40.6695749, -73.869602 40.669934, -73.8698872 40.6710807, -73.8699617 40.6713803, -73.869985 40.671474, -73.8700057 40.6715574, -73.870342 40.6729106, -73.870367 40.673011, -73.870679 40.6742694, -73.8709891 40.6755406, -73.8712796 40.6766933, -73.8712935 40.6767498, -73.8713084 40.6768111)"
Pine Street,704.4159999999999,"LINESTRING (-73.8676571 40.6621137, -73.8676877 40.6622364, -73.868074 40.663788, -73.8684542 40.6653239, -73.8688087 40.6667531, -73.8688366 40.6668654, -73.8688706 40.6670017, -73.8690535 40.6677348, -73.8691743 40.6682189, -73.8692043 40.668339)"
Schenectady Avenue,1811.3310000000001,"LINESTRING (-73.931531 40.635006, -73.9314404 40.6341832, -73.9313951 40.6337719, -73.931352 40.633381, -73.9313136 40.633042, -73.931273 40.632666, -73.9311595 40.6316035, -73.931141 40.63143, -73.9311213 40.6312426, -73.931025 40.630329, -73.930772 40.627987, -73.930523 40.625651, -73.930393 40.624442, -73.930282 40.623381, -73.930045 40.621178, -73.92979 40.61877)"
56th Drive,662.2330000000001,"LINESTRING (-73.9141123 40.6090023, -73.9140366 40.6089551, -73.9139771 40.6089, -73.9138999 40.6088285, -73.9136983 40.6086526, -73.9133 40.608305, -73.9132398 40.6082508, -73.9127799 40.6078366, -73.912696 40.607761, -73.912614 40.6076878, -73.9121748 40.6072955, -73.912088 40.607218, -73.9120219 40.6071585, -73.9115621 40.6067443, -73.911483 40.606673, -73.9114086 40.6066062, -73.9109633 40.6062069, -73.910853 40.606108, -73.9107654 40.6060288, -73.910224 40.605539, -73.909626 40.604988, -73.909326 40.604337)"
Bragg Street,1195.087,"LINESTRING (-73.9345349 40.5923116, -73.9346069 40.5926924, -73.934753 40.5934341, -73.9348722 40.5940582, -73.9349506 40.5944336, -73.934968 40.5945213, -73.9349956 40.5946605, -73.9351267 40.5953208, -73.9352442 40.596007, -73.9353254 40.5964561, -73.9353426 40.5965451, -73.9354987 40.5973498, -73.9356303 40.5980284, -73.935804 40.598924, -73.936197 40.601055, -73.9365036 40.6027926, -73.9363733 40.6029188)"
North 10th Street,842.5169999999999,"LINESTRING (-73.952152 40.7172308, -73.9522559 40.7172252, -73.9523318 40.7172546, -73.9524966 40.7173584, -73.953316 40.7178623, -73.953398 40.717911, -73.953482 40.7179633, -73.9545934 40.7186557, -73.954655 40.718694, -73.9547264 40.7187384, -73.9558829 40.7194563, -73.955942 40.719493, -73.9560121 40.7195367, -73.9571163 40.7202258, -73.9571599 40.7202528, -73.957225 40.720293, -73.9573028 40.7203421, -73.958587 40.721143, -73.958648 40.721181, -73.9587228 40.721227, -73.9598224 40.7219063, -73.9598663 40.7219341, -73.9599178 40.721966)"
Dare Court,634.24,"LINESTRING (-73.919921 40.586129, -73.921037 40.587128, -73.92227 40.588239, -73.923623 40.589452, -73.924639 40.590365, -73.9247719 40.5904837)"
18th Street,1241.582,"LINESTRING (-73.9850738 40.6590308, -73.9851597 40.6590838, -73.986379 40.6598371, -73.9864644 40.6598996, -73.986539 40.6599655, -73.9866826 40.660113, -73.9868415 40.6602992, -73.9868934 40.6603643, -73.9870581 40.6603712, -73.9870913 40.6603726, -73.9872533 40.6603794, -73.9873918 40.6603852, -73.9874684 40.6603884, -73.9876098 40.6603943, -73.9877925 40.660653, -73.987878 40.660735, -73.9890596 40.6614505, -73.9893787 40.6616437, -73.98947 40.661699, -73.9895637 40.6617555, -73.9912914 40.6627978, -73.9915767 40.6629699, -73.991673 40.663028, -73.9917695 40.6630867, -73.9938737 40.6643564, -73.9939901 40.6644266, -73.9957001 40.6654587, -73.995795 40.665516, -73.9958794 40.6655664, -73.9960868 40.6656904, -73.9964215 40.665902)"
92nd Street,679.062,"LINESTRING (-74.032752 40.619323, -74.0352909 40.6199216, -74.035437 40.619956, -74.0380579 40.6205806, -74.039415 40.6209005, -74.0394652 40.6209012, -74.0402806 40.6207904, -74.0404654 40.6207668)"
East 81st Street,1458.6139999999998,"LINESTRING (-73.9182144 40.6411066, -73.9181361 40.6410349, -73.917511 40.6404959, -73.916033 40.639172, -73.9144781 40.6377753, -73.9143007 40.6376159, -73.914175 40.637503, -73.9128156 40.6362823, -73.912508 40.636006, -73.910668 40.634355, -73.9089659 40.6328261, -73.90885 40.632722, -73.9071034 40.6311571, -73.9070392 40.6310991)"
Linden Street,1445.9230000000002,"LINESTRING (-73.922806 40.689925, -73.9227388 40.6899939, -73.9214758 40.6912872, -73.921411 40.691353, -73.9213451 40.6914204, -73.9203897 40.6923945, -73.9203558 40.6924292, -73.920301 40.692485, -73.9202409 40.6925461, -73.918567 40.6942481, -73.918512 40.694304, -73.918456 40.6943614, -73.9171275 40.6957241, -73.917071 40.695782, -73.9170138 40.6958398, -73.9166624 40.6961951, -73.9160295 40.6968349, -73.9156723 40.6971961, -73.915616 40.697253, -73.9155602 40.6973099, -73.9141488 40.6987485, -73.9141161 40.6987818, -73.9140606 40.6988384, -73.9140068 40.6988934, -73.9137222 40.6991843, -73.9136894 40.6992169, -73.9136017 40.6993038, -73.9135179 40.6993893, -73.9130412 40.699876, -73.9126515 40.7002738, -73.9126213 40.7003045, -73.912569 40.700358)"
Highlawn Avenue,888.6759999999999,"LINESTRING (-73.9863847 40.6026386, -73.986184 40.6026631, -73.985384 40.602751, -73.9844762 40.6028519, -73.983532 40.602957, -73.9827471 40.6030425, -73.9826085 40.6030579, -73.9824715 40.6030732, -73.981679 40.60316, -73.9808926 40.6032482, -73.980752 40.603264, -73.9806033 40.6032811, -73.9804546 40.6032981, -73.9798185 40.6033709, -73.978828 40.603475, -73.977828 40.603586, -73.976902 40.603687, -73.975971 40.603804)"
East 24th Street,584.307,"LINESTRING (-73.954831 40.638041, -73.954388 40.635711, -73.9539341 40.6333259, -73.9538427 40.63284)"
Brighton 7th Street,944.7470000000001,"LINESTRING (-73.960388 40.5758376, -73.9605419 40.5776704, -73.9605663 40.5777364, -73.9606019 40.5778327, -73.9606355 40.5779237, -73.96078 40.578316, -73.9612845 40.5797082, -73.9613048 40.5797641, -73.9613291 40.57983, -73.961538 40.580397, -73.961634 40.580661, -73.9617333 40.580931, -73.9617528 40.5809862, -73.961923 40.5814501, -73.9619402 40.5815389, -73.9619588 40.5816279, -73.9622294 40.5831213, -73.962239 40.583174, -73.9622539 40.5832507, -73.9624104 40.5840534, -73.9624197 40.5841012, -73.9624314 40.5841599)"
Cyrus Avenue,500.48499999999996,"LINESTRING (-73.926815 40.587385, -73.92673 40.587439, -73.926226 40.587762, -73.925736 40.588085, -73.925436 40.588279, -73.925137 40.588474, -73.924835 40.588669, -73.924529 40.588867, -73.924229 40.58906, -73.923925 40.589255, -73.923623 40.589452, -73.923319 40.589649, -73.923022 40.589842, -73.922715 40.590041, -73.9224595 40.5902086, -73.922308 40.590308)"
67th Street,724.462,"LINESTRING (-74.0226057 40.6368064, -74.0227436 40.6368465, -74.0250008 40.6377573, -74.0250894 40.6377938, -74.0252005 40.6378385, -74.0274958 40.6387538, -74.027526 40.6387658, -74.027624 40.638805, -74.0277234 40.638836, -74.02854 40.639091, -74.02941 40.639358, -74.030322 40.639647)"
67th Street,941.265,"LINESTRING (-73.991371 40.617961, -73.9912771 40.6179042, -73.989271 40.61669, -73.987067 40.615361, -73.9848672 40.6140389, -73.9827542 40.6127604, -73.9826424 40.6126928)"
67th Street,1863.054,"LINESTRING (-74.015424 40.632513, -74.0138592 40.6315666, -74.013726 40.631486, -74.0131525 40.6311399, -74.011522 40.630156, -74.0110003 40.6298323, -74.0107 40.629646, -74.009338 40.628812, -74.007136 40.627481, -74.004932 40.626151, -74.0040583 40.6256233, -74.0039543 40.6255605, -74.0031745 40.6250895, -74.00273 40.624821, -74.0006476 40.6235612, -74.00053 40.62349, -73.9983391 40.6221747, -73.9981554 40.6220756)"
67th Street,663.009,"LINESTRING (-74.0224796 40.6369536, -74.0223595 40.6368804, -74.0209128 40.6360161, -74.0207342 40.6359327, -74.0206336 40.6358656, -74.0202673 40.6356401, -74.0201561 40.6355737, -74.0200595 40.6355157, -74.0178868 40.6342046, -74.0177968 40.6341478, -74.01769 40.634084, -74.017208 40.6337668, -74.0167896 40.6334655, -74.0163871 40.6331943)"
67th Street,712.5640000000001,"LINESTRING (-73.9982755 40.6216603, -73.9981829 40.6216076, -73.9980218 40.6215159, -73.9973794 40.6211503, -73.9965278 40.6206587, -73.9964868 40.6206354, -73.996393 40.620582, -73.995744 40.620213, -73.995131 40.619865, -73.99453 40.619521, -73.9942404 40.6193591, -73.993877 40.619156, -73.9916236 40.6178789, -73.991518 40.617819)"
40th Street,1301.6319999999998,"LINESTRING (-73.991213 40.642686, -73.9911199 40.6426298, -73.989175 40.6414552, -73.989077 40.641396, -73.9889962 40.6413473, -73.9869669 40.6401238, -73.986876 40.640069, -73.9867891 40.6400164, -73.9847658 40.6387918, -73.984672 40.638735, -73.9845921 40.6386868, -73.9825608 40.6374631, -73.982466 40.637406, -73.9823905 40.6373603, -73.9803586 40.636132, -73.980266 40.636076, -73.9801877 40.6360288, -73.979271 40.635477, -73.9792102 40.6354629, -73.979112 40.63544)"
Williamsburg Bridge,523.5459999999999,"LINESTRING (-73.9671943 40.7119388, -73.9654995 40.7114212, -73.9649789 40.7112944, -73.9621387 40.7104325, -73.9617865 40.7102929, -73.9614326 40.7101866)"
