dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,timestamp_hour,hour_id
1553454000,2019-03-24 19:00:00 ,-14400,New York,40.712775,-74.005973,287.34,285.34,285.45,289.28,1019,,,20,5.7,250,32.51,,,,1,503,Rain,very heavy rain,10d,2019-03-24 19:00:00,1987
1553457600,2019-03-24 20:00:00 ,-14400,New York,40.712775,-74.005973,287.93,286.01,284.98,290.01,1018,,,21,5.7,270,,,,,1,711,Smoke,smoke,50d,2019-03-24 20:00:00,1988
1553461200,2019-03-24 21:00:00 ,-14400,New York,40.712775,-74.005973,288.09,286.21,285.9,289.84,1017,,,22,4.6,260,,,,,1,800,Clear,sky is clear,01d,2019-03-24 21:00:00,1989
1553464800,2019-03-24 22:00:00 ,-14400,New York,40.712775,-74.005973,287.92,286.05,285.68,289.79,1017,,,23,6.2,270,,,,,1,800,Clear,sky is clear,01d,2019-03-24 22:00:00,1990
1553468400,2019-03-24 23:00:00 ,-14400,New York,40.712775,-74.005973,287.71,285.82,285.91,289.12,1017,,,23,6.7,270,,,,,1,800,Clear,sky is clear,01d,2019-03-24 23:00:00,1991
1553472000,2019-03-25 00:00:00 ,-14400,New York,40.712775,-74.005973,287.29,285.39,285.91,288.24,1017,,,24,4.6,270,,,,,1,800,Clear,sky is clear,01n,2019-03-25 00:00:00,1992
1553475600,2019-03-25 01:00:00 ,-14400,New York,40.712775,-74.005973,286.75,284.84,284.8,287.98,1018,,,26,3.1,270,,,,,1,800,Clear,sky is clear,01n,2019-03-25 01:00:00,1993
1553479200,2019-03-25 02:00:00 ,-14400,New York,40.712775,-74.005973,286.24,284.36,283.68,287.34,1018,,,29,3.6,270,,,,,40,802,Clouds,scattered clouds,03n,2019-03-25 02:00:00,1994
1553482800,2019-03-25 03:00:00 ,-14400,New York,40.712775,-74.005973,285.91,284.02,283.68,287.34,1018,,,30,4.1,270,,,,,90,804,Clouds,overcast clouds,04n,2019-03-25 03:00:00,1995
1553486400,2019-03-25 04:00:00 ,-14400,New York,40.712775,-74.005973,285.7,283.82,283.68,287.12,1018,,,31,5.1,270,,,,,1,800,Clear,sky is clear,01n,2019-03-25 04:00:00,1996
1553490000,2019-03-25 05:00:00 ,-14400,New York,40.712775,-74.005973,285.59,283.7,283.68,287.34,1018,,,31,3.1,260,,,,,75,803,Clouds,broken clouds,04n,2019-03-25 05:00:00,1997
1553493600,2019-03-25 06:00:00 ,-14400,New York,40.712775,-74.005973,285.45,283.6,283.8,287.04,1017,,,33,3.6,260,,,,,90,804,Clouds,overcast clouds,04n,2019-03-25 06:00:00,1998
1553497200,2019-03-25 07:00:00 ,-14400,New York,40.712775,-74.005973,284.74,283.0,283.13,287.04,1017,,,40,4.6,260,,,,,90,804,Clouds,overcast clouds,04n,2019-03-25 07:00:00,1999
1553500800,2019-03-25 08:00:00 ,-14400,New York,40.712775,-74.005973,284.8,283.09,282.54,286.34,1016,,,41,3.1,260,,,,,90,804,Clouds,overcast clouds,04n,2019-03-25 08:00:00,2000
1553504400,2019-03-25 09:00:00 ,-14400,New York,40.712775,-74.005973,284.77,283.19,283.13,285.68,1016,,,46,0.0,0,,,,,90,804,Clouds,overcast clouds,04n,2019-03-25 09:00:00,2001
1553508000,2019-03-25 10:00:00 ,-14400,New York,40.712775,-74.005973,284.59,282.73,282.67,285.34,1016,,,36,2.1,0,,,,,90,804,Clouds,overcast clouds,04n,2019-03-25 10:00:00,2002
1553511600,2019-03-25 11:00:00 ,-14400,New York,40.712775,-74.005973,283.73,281.84,282.12,284.48,1017,,,38,0.0,0,,,,,20,801,Clouds,few clouds,02d,2019-03-25 11:00:00,2003
1553515200,2019-03-25 12:00:00 ,-14400,New York,40.712775,-74.005973,283.89,282.06,282.58,284.49,1017,,,40,1.5,0,0.2,,,,1,500,Rain,light rain,10d,2019-03-25 12:00:00,2004
1553518800,2019-03-25 13:00:00 ,-14400,New York,40.712775,-74.005973,283.78,281.94,282.56,284.35,1017,,,40,1.5,0,,,,,20,801,Clouds,few clouds,02d,2019-03-25 13:00:00,2005
1553522400,2019-03-25 14:00:00 ,-14400,New York,40.712775,-74.005973,283.06,281.8,282.01,284.26,1018,,,46,2.6,0,0.2,,,,90,500,Rain,light rain,10d,2019-03-25 14:00:00,2006
1553526000,2019-03-25 15:00:00 ,-14400,New York,40.712775,-74.005973,282.45,280.76,281.45,283.69,1019,,,48,3.1,0,,0.3,,,90,500,Rain,light rain,10d,2019-03-25 15:00:00,2007
1553529600,2019-03-25 16:00:00 ,-14400,New York,40.712775,-74.005973,282.18,280.75,280.78,283.74,1019,,,50,2.6,0,,,,,90,804,Clouds,overcast clouds,04d,2019-03-25 16:00:00,2008
1553533200,2019-03-25 17:00:00 ,-14400,New York,40.712775,-74.005973,282.43,281.42,280.91,284.13,1019,,,49,2.1,0,,,,,90,500,Rain,light rain,10d,2019-03-25 17:00:00,2009
1553536800,2019-03-25 18:00:00 ,-14400,New York,40.712775,-74.005973,282.95,282.57,281.48,284.84,1019,,,47,1.5,0,,,,,90,804,Clouds,overcast clouds,04d,2019-03-25 18:00:00,2010
1553540400,2019-03-25 19:00:00 ,-14400,New York,40.712775,-74.005973,283.21,281.45,282.28,284.36,1018,,,45,2.6,0,,,,,90,804,Clouds,overcast clouds,04d,2019-03-25 19:00:00,2011
1553544000,2019-03-25 20:00:00 ,-14400,New York,40.712775,-74.005973,282.97,281.39,281.78,284.34,1018,,,45,3.1,270,,,,,90,804,Clouds,overcast clouds,04d,2019-03-25 20:00:00,2012
1553547600,2019-03-25 21:00:00 ,-14400,New York,40.712775,-74.005973,283.01,280.93,281.98,284.23,1018,,,44,4.1,270,,,,,90,804,Clouds,overcast clouds,04d,2019-03-25 21:00:00,2013
1553551200,2019-03-25 22:00:00 ,-14400,New York,40.712775,-74.005973,282.91,281.98,281.88,283.74,1017,,,42,2.1,240,,,,,90,804,Clouds,overcast clouds,04d,2019-03-25 22:00:00,2014
1553554800,2019-03-25 23:00:00 ,-14400,New York,40.712775,-74.005973,282.41,280.71,281.13,283.18,1018,,,42,3.1,260,0.17,,,,90,500,Rain,light rain,10d,2019-03-25 23:00:00,2015
1553558400,2019-03-26 00:00:00 ,-14400,New York,40.712775,-74.005973,281.63,280.1,280.37,282.61,1019,,,46,2.6,270,0.37,,,,75,500,Rain,light rain,10n,2019-03-26 00:00:00,2016
1553562000,2019-03-26 01:00:00 ,-14400,New York,40.712775,-74.005973,281.25,281.25,279.91,282.12,1018,,,45,0.0,0,0.35,,,,90,500,Rain,light rain,10n,2019-03-26 01:00:00,2017
1553565600,2019-03-26 02:00:00 ,-14400,New York,40.712775,-74.005973,281.24,280.03,279.8,282.62,1019,,,40,2.1,240,0.24,,,,90,500,Rain,light rain,10n,2019-03-26 02:00:00,2018
1553569200,2019-03-26 03:00:00 ,-14400,New York,40.712775,-74.005973,281.11,281.11,279.79,281.78,1019,,,27,0.0,0,0.13,,,,90,500,Rain,light rain,10n,2019-03-26 03:00:00,2019
1553572800,2019-03-26 04:00:00 ,-14400,New York,40.712775,-74.005973,280.51,278.12,278.76,281.45,1020,,,22,3.6,40,,,,,90,804,Clouds,overcast clouds,04n,2019-03-26 04:00:00,2020
1553576400,2019-03-26 05:00:00 ,-14400,New York,40.712775,-74.005973,279.32,276.67,277.54,280.34,1020,,,23,3.6,70,,,,,90,804,Clouds,overcast clouds,04n,2019-03-26 05:00:00,2021
1553580000,2019-03-26 06:00:00 ,-14400,New York,40.712775,-74.005973,277.59,274.57,276.01,278.68,1021,,,26,3.6,90,,,,,1,800,Clear,sky is clear,01n,2019-03-26 06:00:00,2022
1553583600,2019-03-26 07:00:00 ,-14400,New York,40.712775,-74.005973,276.59,273.35,274.8,277.53,1021,,,30,3.6,50,,,,,1,800,Clear,sky is clear,01n,2019-03-26 07:00:00,2023
1553587200,2019-03-26 08:00:00 ,-14400,New York,40.712775,-74.005973,275.32,275.32,273.79,276.48,1021,,,30,0.0,0,,,,,1,800,Clear,sky is clear,01n,2019-03-26 08:00:00,2024
1553590800,2019-03-26 09:00:00 ,-14400,New York,40.712775,-74.005973,274.68,270.37,272.67,275.93,1022,,,30,4.6,40,,,,,1,800,Clear,sky is clear,01n,2019-03-26 09:00:00,2025
1553594400,2019-03-26 10:00:00 ,-14400,New York,40.712775,-74.005973,274.4,269.19,272.57,275.33,1022,,,32,6.2,50,,,,,1,800,Clear,sky is clear,01n,2019-03-26 10:00:00,2026
1553598000,2019-03-26 11:00:00 ,-14400,New York,40.712775,-74.005973,273.98,271.01,272.64,274.83,1023,,,33,2.6,0,,,,,1,800,Clear,sky is clear,01d,2019-03-26 11:00:00,2027
1553601600,2019-03-26 12:00:00 ,-14400,New York,40.712775,-74.005973,274.4,269.43,273.13,275.33,1024,,,33,5.7,40,,,,,1,800,Clear,sky is clear,01d,2019-03-26 12:00:00,2028
1553605200,2019-03-26 13:00:00 ,-14400,New York,40.712775,-74.005973,275.5,275.5,274.34,276.67,1025,,,29,0.0,0,,,,,1,800,Clear,sky is clear,01d,2019-03-26 13:00:00,2029
1553608800,2019-03-26 14:00:00 ,-14400,New York,40.712775,-74.005973,276.66,272.83,274.79,278.2,1026,,,27,4.6,70,,,,,1,800,Clear,sky is clear,01d,2019-03-26 14:00:00,2030
1553612400,2019-03-26 15:00:00 ,-14400,New York,40.712775,-74.005973,277.99,272.87,276.38,279.34,1026,,,24,8.8,50,,,,,1,800,Clear,sky is clear,01d,2019-03-26 15:00:00,2031
1553616000,2019-03-26 16:00:00 ,-14400,New York,40.712775,-74.005973,279.11,277.11,276.98,280.46,1027,,,22,2.6,0,,,,,1,800,Clear,sky is clear,01d,2019-03-26 16:00:00,2032
1553619600,2019-03-26 17:00:00 ,-14400,New York,40.712775,-74.005973,279.74,277.5,277.98,281.67,1027,,,21,3.1,70,0.2,,,,1,500,Rain,light rain,10d,2019-03-26 17:00:00,2033
1553623200,2019-03-26 18:00:00 ,-14400,New York,40.712775,-74.005973,280.65,278.03,278.88,282.78,1026,,,21,4.1,50,,,,,1,500,Rain,light rain,10d,2019-03-26 18:00:00,2034
1553626800,2019-03-26 19:00:00 ,-14400,New York,40.712775,-74.005973,281.48,279.92,279.18,282.78,1025,,,19,2.6,0,,,,,1,800,Clear,sky is clear,01d,2019-03-26 19:00:00,2035
1553630400,2019-03-26 20:00:00 ,-14400,New York,40.712775,-74.005973,281.9,280.42,279.98,283.32,1025,,,17,2.6,0,,,,,1,800,Clear,sky is clear,01d,2019-03-26 20:00:00,2036
1553634000,2019-03-26 21:00:00 ,-14400,New York,40.712775,-74.005973,282.26,281.78,280.9,283.8,1025,,,16,1.5,0,,,,,1,800,Clear,sky is clear,01d,2019-03-26 21:00:00,2037
1553637600,2019-03-26 22:00:00 ,-14400,New York,40.712775,-74.005973,282.08,282.08,280.9,283.2,1025,,,16,0.0,0,,,,,1,800,Clear,sky is clear,01d,2019-03-26 22:00:00,2038
1553641200,2019-03-26 23:00:00 ,-14400,New York,40.712775,-74.005973,281.34,281.34,280.28,282.12,1026,,,16,0.0,0,,,,,1,800,Clear,sky is clear,01d,2019-03-26 23:00:00,2039
1553644800,2019-03-27 00:00:00 ,-14400,New York,40.712775,-74.005973,280.56,279.23,278.98,281.13,1026,,,18,2.1,200,,,,,1,800,Clear,sky is clear,01n,2019-03-27 00:00:00,2040
1553648400,2019-03-27 01:00:00 ,-14400,New York,40.712775,-74.005973,279.7,277.45,278.2,280.39,1028,,,20,3.1,0,,,,,1,800,Clear,sky is clear,01n,2019-03-27 01:00:00,2041
1553652000,2019-03-27 02:00:00 ,-14400,New York,40.712775,-74.005973,278.85,278.85,277.12,279.79,1028,,,22,0.0,0,,,,,1,800,Clear,sky is clear,01n,2019-03-27 02:00:00,2042
1553655600,2019-03-27 03:00:00 ,-14400,New York,40.712775,-74.005973,277.99,276.23,275.98,278.88,1029,,,24,2.1,0,,,,,1,800,Clear,sky is clear,01n,2019-03-27 03:00:00,2043
1553659200,2019-03-27 04:00:00 ,-14400,New York,40.712775,-74.005973,277.43,276.28,275.56,278.13,1029,,,26,1.5,0,,,,,1,800,Clear,sky is clear,01n,2019-03-27 04:00:00,2044
1553662800,2019-03-27 05:00:00 ,-14400,New York,40.712775,-74.005973,276.73,274.28,275.01,277.56,1030,,,28,2.6,0,,,,,1,800,Clear,sky is clear,01n,2019-03-27 05:00:00,2045
1553666400,2019-03-27 06:00:00 ,-14400,New York,40.712775,-74.005973,275.99,275.99,273.36,277.01,1030,,,30,0.0,0,,,,,1,800,Clear,sky is clear,01n,2019-03-27 06:00:00,2046
1553670000,2019-03-27 07:00:00 ,-14400,New York,40.712775,-74.005973,275.65,272.57,273.69,277.01,1030,,,32,3.1,0,,,,,1,800,Clear,sky is clear,01n,2019-03-27 07:00:00,2047
1553673600,2019-03-27 08:00:00 ,-14400,New York,40.712775,-74.005973,275.27,271.74,272.25,276.45,1031,,,36,3.6,40,,,,,1,800,Clear,sky is clear,01n,2019-03-27 08:00:00,2048
1553677200,2019-03-27 09:00:00 ,-14400,New York,40.712775,-74.005973,274.81,270.53,272.09,276.12,1032,,,36,4.6,50,,,,,1,800,Clear,sky is clear,01n,2019-03-27 09:00:00,2049
1553680800,2019-03-27 10:00:00 ,-14400,New York,40.712775,-74.005973,274.73,270.16,272.02,276.12,1032,,,36,5.1,50,,,,,1,800,Clear,sky is clear,01n,2019-03-27 10:00:00,2050
1553684400,2019-03-27 11:00:00 ,-14400,New York,40.712775,-74.005973,274.41,270.04,272.02,275.48,1033,,,37,4.6,40,,,,,1,800,Clear,sky is clear,01d,2019-03-27 11:00:00,2051
1553688000,2019-03-27 12:00:00 ,-14400,New York,40.712775,-74.005973,274.99,269.94,273.13,275.9,1034,,,36,6.2,40,,,,,1,800,Clear,sky is clear,01d,2019-03-27 12:00:00,2052
1553691600,2019-03-27 13:00:00 ,-14400,New York,40.712775,-74.005973,276.15,272.49,274.98,277.06,1034,,,33,4.1,30,,,,,1,800,Clear,sky is clear,01d,2019-03-27 13:00:00,2053
1553695200,2019-03-27 14:00:00 ,-14400,New York,40.712775,-74.005973,276.81,273.97,274.9,278.27,1035,,,32,3.1,0,,,,,1,800,Clear,sky is clear,01d,2019-03-27 14:00:00,2054
1553698800,2019-03-27 15:00:00 ,-14400,New York,40.712775,-74.005973,277.74,275.94,275.45,279.94,1036,,,31,2.1,30,,,,,1,800,Clear,sky is clear,01d,2019-03-27 15:00:00,2055
1553702400,2019-03-27 16:00:00 ,-14400,New York,40.712775,-74.005973,278.76,277.13,276.28,280.49,1035,,,31,2.1,50,,,,,1,800,Clear,sky is clear,01d,2019-03-27 16:00:00,2056
1553706000,2019-03-27 17:00:00 ,-14400,New York,40.712775,-74.005973,279.5,276.13,276.58,282.01,1035,,,31,5.1,240,,,,,1,800,Clear,sky is clear,01d,2019-03-27 17:00:00,2057
1553709600,2019-03-27 18:00:00 ,-14400,New York,40.712775,-74.005973,279.7,276.61,277.01,281.53,1035,,,33,4.6,240,0.2,,,,1,500,Rain,light rain,10d,2019-03-27 18:00:00,2058
1553713200,2019-03-27 19:00:00 ,-14400,New York,40.712775,-74.005973,279.74,276.91,277.12,282.78,1034,,,36,4.1,220,,,,,1,800,Clear,sky is clear,01d,2019-03-27 19:00:00,2059
1553716800,2019-03-27 20:00:00 ,-14400,New York,40.712775,-74.005973,279.93,277.73,278.13,282.23,1034,,,37,3.1,210,,,,,1,800,Clear,sky is clear,01d,2019-03-27 20:00:00,2060
1553720400,2019-03-27 21:00:00 ,-14400,New York,40.712775,-74.005973,279.89,278.03,277.59,281.53,1033,,,39,2.6,130,,,,,1,800,Clear,sky is clear,01d,2019-03-27 21:00:00,2061
1553724000,2019-03-27 22:00:00 ,-14400,New York,40.712775,-74.005973,278.71,275.38,277.01,280.42,1033,,,44,4.6,140,,,,,1,800,Clear,sky is clear,01d,2019-03-27 22:00:00,2062
1553727600,2019-03-27 23:00:00 ,-14400,New York,40.712775,-74.005973,277.61,274.29,275.91,279.12,1033,,,49,4.1,140,,,,,1,800,Clear,sky is clear,01d,2019-03-27 23:00:00,2063
1553731200,2019-03-28 00:00:00 ,-14400,New York,40.712775,-74.005973,276.97,274.16,275.91,277.69,1033,,,54,3.1,0,,,,,1,800,Clear,sky is clear,01n,2019-03-28 00:00:00,2064
1553734800,2019-03-28 01:00:00 ,-14400,New York,40.712775,-74.005973,276.54,272.97,274.8,277.16,1034,,,57,4.1,130,32.51,,,,1,503,Rain,very heavy rain,10n,2019-03-28 01:00:00,2065
1553738400,2019-03-28 02:00:00 ,-14400,New York,40.712775,-74.005973,276.39,273.46,274.8,277.12,1034,,,58,3.1,190,,,,,1,800,Clear,sky is clear,01n,2019-03-28 02:00:00,2066
1553742000,2019-03-28 03:00:00 ,-14400,New York,40.712775,-74.005973,276.32,273.38,274.32,277.12,1034,,,60,3.1,190,,,,,1,800,Clear,sky is clear,01n,2019-03-28 03:00:00,2067
1553745600,2019-03-28 04:00:00 ,-14400,New York,40.712775,-74.005973,276.14,273.58,273.8,277.62,1033,,,62,2.6,220,,,,,1,800,Clear,sky is clear,01n,2019-03-28 04:00:00,2068
1553749200,2019-03-28 05:00:00 ,-14400,New York,40.712775,-74.005973,275.97,272.96,273.27,277.07,1033,,,63,3.1,220,,,,,1,800,Clear,sky is clear,01n,2019-03-28 05:00:00,2069
1553752800,2019-03-28 06:00:00 ,-14400,New York,40.712775,-74.005973,275.79,273.16,272.71,277.07,1032,,,65,2.6,210,,,,,1,800,Clear,sky is clear,01n,2019-03-28 06:00:00,2070
1553756400,2019-03-28 07:00:00 ,-14400,New York,40.712775,-74.005973,275.71,273.56,272.16,276.51,1032,,,67,2.1,200,,,,,1,800,Clear,sky is clear,01n,2019-03-28 07:00:00,2071
1553760000,2019-03-28 08:00:00 ,-14400,New York,40.712775,-74.005973,275.65,273.49,272.09,276.69,1031,,,68,2.1,230,,,,,1,800,Clear,sky is clear,01n,2019-03-28 08:00:00,2072
1553763600,2019-03-28 09:00:00 ,-14400,New York,40.712775,-74.005973,275.46,274.03,271.53,276.5,1031,,,70,1.5,260,,,,,1,800,Clear,sky is clear,01n,2019-03-28 09:00:00,2073
1553767200,2019-03-28 10:00:00 ,-14400,New York,40.712775,-74.005973,275.05,273.56,270.35,276.5,1032,,,72,1.5,250,,,,,1,800,Clear,sky is clear,01n,2019-03-28 10:00:00,2074
1553770800,2019-03-28 11:00:00 ,-14400,New York,40.712775,-74.005973,275.03,273.54,270.42,276.5,1032,,,73,1.5,270,,,,,1,800,Clear,sky is clear,01d,2019-03-28 11:00:00,2075
1553774400,2019-03-28 12:00:00 ,-14400,New York,40.712775,-74.005973,276.12,274.78,272.71,278.12,1032,,,71,1.5,260,,,,,1,800,Clear,sky is clear,01d,2019-03-28 12:00:00,2076
1553778000,2019-03-28 13:00:00 ,-14400,New York,40.712775,-74.005973,277.66,275.84,275.9,279.34,1032,,,65,2.1,230,,,,,1,800,Clear,sky is clear,01d,2019-03-28 13:00:00,2077
1553781600,2019-03-28 14:00:00 ,-14400,New York,40.712775,-74.005973,279.14,275.91,277.12,280.95,1031,,,59,4.6,200,,,,,1,800,Clear,sky is clear,01d,2019-03-28 14:00:00,2078
1553785200,2019-03-28 15:00:00 ,-14400,New York,40.712775,-74.005973,280.26,277.55,278.08,282.61,1031,,,52,4.1,200,,,,,1,800,Clear,sky is clear,01d,2019-03-28 15:00:00,2079
1553788800,2019-03-28 16:00:00 ,-14400,New York,40.712775,-74.005973,281.58,280.04,279.08,283.74,1030,,,49,2.6,0,,,,,1,800,Clear,sky is clear,01d,2019-03-28 16:00:00,2080
1553792400,2019-03-28 17:00:00 ,-14400,New York,40.712775,-74.005973,282.62,280.97,280.08,286.67,1029,,,49,3.1,180,,,,,1,800,Clear,sky is clear,01d,2019-03-28 17:00:00,2081
1553796000,2019-03-28 18:00:00 ,-14400,New York,40.712775,-74.005973,283.01,280.93,279.98,286.6,1028,,,48,4.1,180,,,,,1,800,Clear,sky is clear,01d,2019-03-28 18:00:00,2082
1553799600,2019-03-28 19:00:00 ,-14400,New York,40.712775,-74.005973,283.55,281.82,280.58,286.05,1027,,,45,4.1,130,,,,,1,800,Clear,sky is clear,01d,2019-03-28 19:00:00,2083
1553803200,2019-03-28 20:00:00 ,-14400,New York,40.712775,-74.005973,282.67,279.88,280.08,286.05,1026,,,49,5.7,180,,,,,1,800,Clear,sky is clear,01d,2019-03-28 20:00:00,2084
1553806800,2019-03-28 21:00:00 ,-14400,New York,40.712775,-74.005973,282.2,280.18,279.88,285.96,1025,,,53,3.6,180,,,,,1,800,Clear,sky is clear,01d,2019-03-28 21:00:00,2085
1553810400,2019-03-28 22:00:00 ,-14400,New York,40.712775,-74.005973,281.22,278.99,279.58,284.24,1025,,,60,3.6,150,,,,,1,800,Clear,sky is clear,01d,2019-03-28 22:00:00,2086
1553814000,2019-03-28 23:00:00 ,-14400,New York,40.712775,-74.005973,280.55,277.91,278.69,282.71,1025,,,67,4.1,160,,,,,1,800,Clear,sky is clear,01d,2019-03-28 23:00:00,2087
1553817600,2019-03-29 00:00:00 ,-14400,New York,40.712775,-74.005973,280.54,279.82,279.13,282.16,1024,,,72,1.5,0,,,,,1,800,Clear,sky is clear,01n,2019-03-29 00:00:00,2088
1553821200,2019-03-29 01:00:00 ,-14400,New York,40.712775,-74.005973,280.96,280.96,279.78,282.16,1025,,,70,0.0,0,,,,,1,800,Clear,sky is clear,01n,2019-03-29 01:00:00,2089
1553824800,2019-03-29 02:00:00 ,-14400,New York,40.712775,-74.005973,281.3,280.1,279.8,282.79,1025,,,66,2.1,260,,,,,90,804,Clouds,overcast clouds,04n,2019-03-29 02:00:00,2090
1553828400,2019-03-29 03:00:00 ,-14400,New York,40.712775,-74.005973,281.44,279.88,279.8,282.79,1025,,,61,2.6,240,,,,,90,804,Clouds,overcast clouds,04n,2019-03-29 03:00:00,2091
1553832000,2019-03-29 04:00:00 ,-14400,New York,40.712775,-74.005973,281.75,280.63,280.13,283.39,1025,,,62,2.1,230,,,,,90,500,Rain,light rain,10n,2019-03-29 04:00:00,2092
1553835600,2019-03-29 05:00:00 ,-14400,New York,40.712775,-74.005973,281.55,280.01,280.13,282.79,1024,,,66,2.6,260,,,,,90,804,Clouds,overcast clouds,04n,2019-03-29 05:00:00,2093
1553839200,2019-03-29 06:00:00 ,-14400,New York,40.712775,-74.005973,281.65,280.51,279.8,283.39,1023,,,68,2.1,290,,,,,90,804,Clouds,overcast clouds,04n,2019-03-29 06:00:00,2094
1553842800,2019-03-29 07:00:00 ,-14400,New York,40.712775,-74.005973,281.64,280.11,279.8,283.17,1022,,,71,2.6,300,,,,,90,804,Clouds,overcast clouds,04n,2019-03-29 07:00:00,2095
1553846400,2019-03-29 08:00:00 ,-14400,New York,40.712775,-74.005973,281.86,280.37,279.8,283.23,1021,,,70,2.6,270,,,,,90,804,Clouds,overcast clouds,04n,2019-03-29 08:00:00,2096
1553850000,2019-03-29 09:00:00 ,-14400,New York,40.712775,-74.005973,281.69,280.56,279.8,282.67,1021,,,70,2.1,280,,,,,1,800,Clear,sky is clear,01n,2019-03-29 09:00:00,2097
1553853600,2019-03-29 10:00:00 ,-14400,New York,40.712775,-74.005973,281.63,280.49,279.8,282.67,1020,,,69,2.1,250,,,,,40,802,Clouds,scattered clouds,03n,2019-03-29 10:00:00,2098
1553857200,2019-03-29 11:00:00 ,-14400,New York,40.712775,-74.005973,281.72,280.59,279.8,283.17,1020,,,68,2.1,270,,,,,90,804,Clouds,overcast clouds,04d,2019-03-29 11:00:00,2099
1553860800,2019-03-29 12:00:00 ,-14400,New York,40.712775,-74.005973,282.0,280.92,280.28,283.73,1020,,,68,2.1,270,,,,,90,500,Rain,light rain,10d,2019-03-29 12:00:00,2100
1553864400,2019-03-29 13:00:00 ,-14400,New York,40.712775,-74.005973,282.66,281.32,280.9,284.29,1020,,,65,2.6,260,,,,,90,300,Drizzle,light intensity drizzle,09d,2019-03-29 13:00:00,2101
1553868000,2019-03-29 14:00:00 ,-14400,New York,40.712775,-74.005973,283.24,281.98,280.91,284.85,1020,,,64,2.6,280,,,,,90,804,Clouds,overcast clouds,04d,2019-03-29 14:00:00,2102
1553871600,2019-03-29 15:00:00 ,-14400,New York,40.712775,-74.005973,284.29,283.05,281.78,287.23,1020,,,61,0.0,0,,,,,75,803,Clouds,broken clouds,04d,2019-03-29 15:00:00,2103
1553875200,2019-03-29 16:00:00 ,-14400,New York,40.712775,-74.005973,284.53,283.29,282.54,287.12,1020,,,60,2.1,260,,,,,90,804,Clouds,overcast clouds,04d,2019-03-29 16:00:00,2104
1553878800,2019-03-29 17:00:00 ,-14400,New York,40.712775,-74.005973,285.35,284.17,283.74,287.23,1019,,,59,3.1,0,,,,,90,500,Rain,light rain,10d,2019-03-29 17:00:00,2105
1553882400,2019-03-29 18:00:00 ,-14400,New York,40.712775,-74.005973,286.34,285.18,284.13,288.12,1019,,,56,2.1,0,,,,,75,803,Clouds,broken clouds,04d,2019-03-29 18:00:00,2106
1553886000,2019-03-29 19:00:00 ,-14400,New York,40.712775,-74.005973,286.65,285.54,285.13,288.73,1019,,,57,1.5,260,0.5,,,,90,500,Rain,light rain,10d,2019-03-29 19:00:00,2107
1553889600,2019-03-29 20:00:00 ,-14400,New York,40.712775,-74.005973,286.55,285.59,284.8,288.17,1019,,,63,2.6,0,0.11,,,,90,500,Rain,light rain,10d,2019-03-29 20:00:00,2108
1553893200,2019-03-29 21:00:00 ,-14400,New York,40.712775,-74.005973,286.49,285.55,284.24,288.17,1019,,,64,2.6,240,,0.5,,,20,500,Rain,light rain,10d,2019-03-29 21:00:00,2109
1553896800,2019-03-29 22:00:00 ,-14400,New York,40.712775,-74.005973,287.3,286.36,286.01,289.79,1019,,,61,2.1,0,,,,,75,803,Clouds,broken clouds,04d,2019-03-29 22:00:00,2110
1553900400,2019-03-29 23:00:00 ,-14400,New York,40.712775,-74.005973,287.06,286.18,284.79,288.73,1019,,,64,2.6,260,,,,,90,804,Clouds,overcast clouds,04d,2019-03-29 23:00:00,2111
1553904000,2019-03-30 00:00:00 ,-14400,New York,40.712775,-74.005973,286.97,286.1,285.34,288.23,1020,,,65,1.5,200,,,,,90,804,Clouds,overcast clouds,04n,2019-03-30 00:00:00,2112
1553907600,2019-03-30 01:00:00 ,-14400,New York,40.712775,-74.005973,286.82,285.97,284.88,288.23,1020,,,66,2.6,240,,,,,90,804,Clouds,overcast clouds,04n,2019-03-30 01:00:00,2113
1553911200,2019-03-30 02:00:00 ,-14400,New York,40.712775,-74.005973,286.27,285.41,283.69,287.79,1020,,,68,1.5,210,,,,,1,800,Clear,sky is clear,01n,2019-03-30 02:00:00,2114
1553914800,2019-03-30 03:00:00 ,-14400,New York,40.712775,-74.005973,285.72,284.86,282.64,287.79,1020,,,70,1.5,0,,,,,75,803,Clouds,broken clouds,04n,2019-03-30 03:00:00,2115
1553918400,2019-03-30 04:00:00 ,-14400,New York,40.712775,-74.005973,285.78,284.98,281.46,287.67,1020,,,72,0.0,0,,,,,40,802,Clouds,scattered clouds,03n,2019-03-30 04:00:00,2116
1553922000,2019-03-30 05:00:00 ,-14400,New York,40.712775,-74.005973,284.78,283.93,280.91,287.34,1020,,,74,1.5,240,,,,,75,803,Clouds,broken clouds,04n,2019-03-30 05:00:00,2117
1553925600,2019-03-30 06:00:00 ,-14400,New York,40.712775,-74.005973,285.63,284.87,280.98,287.12,1020,,,74,0.0,0,,,,,90,804,Clouds,overcast clouds,04n,2019-03-30 06:00:00,2118
